n,alpha,beta,rep,N_opt,theta22_hat,sigma2_hat,h_hat
100000,2.0,5.0,72,3,32696.88938726003,0.99792509178936,0.025452585780313168
100000,2.0,5.0,73,4,40902.83303883238,1.0014010639722832,0.024354798494627322
100000,2.0,5.0,74,4,36348.92373222944,1.0031917971374062,0.024945493042669423
100000,2.0,5.0,75,3,32208.169280371483,0.9923827695715512,0.025500943197141895
100000,2.0,5.0,76,2,38878.461946747244,1.00501871680804,0.02462105303895806
100000,2.0,5.0,77,2,36041.529522118646,0.9972509161505502,0.024958234162491554
100000,2.0,5.0,78,3,33981.83485130056,0.9963784343224169,0.025249286352437093
100000,2.0,5.0,79,4,30420.136917564865,0.9923692211951609,0.025793841877326727
100000,2.0,5.0,80,4,36334.470592852485,1.0004399478617647,0.024933775595782814
100000,2.0,5.0,81,3,33376.07551094338,1.0043955735324064,0.02538092892999144
100000,2.0,5.0,82,2,37245.45543916495,0.997077732393686,0.024793894818379427
100000,2.0,5.0,83,4,47383.433344700425,1.0062274887124112,0.02367159594550933
100000,2.0,5.0,84,4,32742.191077204094,1.0032175516886694,0.025472471528399
100000,2.0,5.0,85,5,56627.24997547999,0.9975571557397465,0.02280321448892332
100000,2.0,5.0,86,2,39098.84715566606,0.9970041678716945,0.02455388475848541
100000,2.0,5.0,87,3,30865.760070985776,0.9921238425320383,0.02571765648067773
100000,2.0,5.0,88,3,33702.99183411533,0.9944379454768949,0.025281070245543016
100000,2.0,5.0,89,4,40472.837742148644,0.9977286204465599,0.024388403054508578
100000,2.0,5.0,90,4,37765.62933670866,1.0012333137902574,0.024745789933069553
100000,2.0,5.0,91,3,34832.30395673017,0.9943083410362532,0.025114317772549553
100000,2.0,5.0,92,2,36322.62749677031,0.996445622181556,0.024915458191382873
100000,2.0,5.0,93,3,35560.03233856315,0.9987522027842826,0.025032990206394705
100000,2.0,5.0,94,3,34238.82774124773,0.99764982617309,0.025217699061350688
100000,2.0,5.0,95,2,40390.406520392644,0.9975473080296602,0.024397462784725148
100000,2.0,5.0,96,2,34608.56864695508,1.011811333863761,0.025234621164040055
100000,2.0,5.0,97,2,37885.79547074849,1.0002837359857033,0.024725379623131757
100000,2.0,5.0,98,3,33271.4703001791,0.9938895537933059,0.025343514215317567
100000,2.0,5.0,99,5,34943.35333218314,1.0058746123796056,0.025156456228576277
100000,2.0,5.0,100,2,35587.69317884474,1.000768818721798,0.025039196848635013
100000,5.0,2.0,1,2,254.2268607413867,0.9979265962378768,0.06723401417929596
100000,5.0,2.0,2,2,361.00259276336743,0.9979556823997598,0.06268069391461445
100000,5.0,2.0,3,2,341.84321842882895,0.9943829097611757,0.06332263017293832
100000,5.0,2.0,4,2,177.10092017913445,0.9971856322860627,0.07226444104453944
100000,5.0,2.0,5,3,7373.237470807767,0.9979996377581474,0.034285306896507176
100000,5.0,2.0,6,1,200.516279392135,1.0052623746736575,0.0706056681123341
100000,5.0,2.0,7,2,311.1094489898012,1.0063306730291803,0.06468135519080938
100000,5.0,2.0,8,5,62621.536156845395,0.9935050229957715,0.022330727858375744
100000,5.0,2.0,9,2,293.69399342942563,0.9977066790474455,0.06531834493841346
100000,5.0,2.0,10,2,178.84197675870948,1.0046448906448902,0.07223076799700617
100000,5.0,2.0,11,2,318.29790663390884,1.0104347745402635,0.06443895801873872
100000,5.0,2.0,12,4,7360.143446120913,0.9991630534926673,0.03430548996313773
100000,5.0,2.0,13,2,198.99364989393115,0.9989779213140266,0.07062475321687323
100000,5.0,2.0,14,1,151.19826347435963,0.9936858900984116,0.07453393886607337
100000,5.0,2.0,15,2,426.0775175567755,0.9924819328419713,0.06057039516459868
100000,5.0,2.0,16,4,2804.2740715435475,1.0028777054505786,0.0416388870529559
100000,5.0,2.0,17,2,240.80935049796216,1.0003513875782508,0.06800008496949475
100000,5.0,2.0,18,2,359.6653762435114,1.0009593559857974,0.06276494768444284
100000,5.0,2.0,19,2,379.56947291257956,1.000683743351878,0.06208900818029995
100000,5.0,2.0,20,2,214.35976808588896,0.9934603878436323,0.06950484260533041
100000,5.0,2.0,21,2,251.2237341982533,0.99233290892123,0.06731827120537948
100000,5.0,2.0,22,2,229.95708160546613,1.0009532850250482,0.06863837814757101
100000,5.0,2.0,23,1,176.66937487100392,1.0031225211963632,0.07238559533190263
100000,5.0,2.0,24,2,444.59027974295844,0.9952826572136609,0.06009120369613725
100000,5.0,2.0,25,2,224.6238231634889,0.9992714569758621,0.06893807344997621
100000,5.0,2.0,26,1,208.88301306967173,1.0009468064851919,0.06997053327162982
100000,5.0,2.0,27,2,301.7800464090598,1.0041838640417386,0.06504862972038955
100000,5.0,2.0,28,2,239.88636853834265,1.0072627490658066,0.06814610678659605
100000,5.0,2.0,29,2,245.58569795390733,1.0081089316560166,0.06783822673239064
100000,5.0,2.0,30,2,190.7733453685893,0.9986077337899131,0.07121788217572705
100000,5.0,2.0,31,2,554.4325907230416,1.0054215645303404,0.057612072404227575
100000,5.0,2.0,32,2,200.00694055681183,0.9940493184599835,0.07048329229863207
100000,5.0,2.0,33,2,503.8569427576445,0.9951218717272092,0.05860402079285633
100000,5.0,2.0,34,2,389.6804194034364,1.0038683991643713,0.061802671541791074
100000,5.0,2.0,35,2,204.13624420472715,0.9965255461059486,0.07023074447112737
100000,5.0,2.0,36,2,203.40360388786192,0.9959824966546752,0.0702736030957002
100000,5.0,2.0,37,2,259.4678071052902,1.006078363855723,0.06706922291109003
100000,5.0,2.0,38,2,258.96265051924223,1.0023139313840626,0.0670450834888837
100000,5.0,2.0,39,2,386.40196372414994,0.9966005099302002,0.06181729039008988
100000,5.0,2.0,40,4,41286.75937489412,0.9984694358293775,0.024295083983890253
100000,5.0,2.0,41,2,297.83864704959274,0.9984657933026058,0.06514544228842556
100000,5.0,2.0,42,2,196.54189353407807,0.9977610915194818,0.0707828254669781
100000,5.0,2.0,43,2,230.31146884723333,1.0099647578249626,0.06874035010937513
100000,5.0,2.0,44,2,211.66633666434615,1.0009387171529311,0.06978542823421782
100000,5.0,2.0,45,1,160.57664766445947,0.9972659933139117,0.07369522233755105
100000,5.0,2.0,46,2,260.3128663229495,0.9990812054608725,0.06693212906878782
100000,5.0,2.0,47,2,610.2638122524936,1.0041217920186143,0.05650246095170757
100000,5.0,2.0,48,1,174.42173962068892,0.99762325621257,0.07249145205658714
100000,5.0,2.0,49,2,231.35810206873867,1.0040998564587995,0.06859809373058788
100000,5.0,2.0,50,1,158.76400973227402,1.002980387991554,0.07394719168264687
100000,5.0,2.0,51,2,205.6104440313375,1.0018789035295,0.07020493167774008
100000,5.0,2.0,52,2,946.8301275276991,1.0044009436197239,0.051753606282836324
100000,5.0,2.0,53,2,180.47585855254113,1.0069509075994059,0.0721325765160678
100000,5.0,2.0,54,2,221.09338874419313,0.9990740787997773,0.06915410991386162
100000,5.0,2.0,55,2,483.20452153941005,1.0083851553906558,0.059253321441385245
100000,5.0,2.0,56,2,203.85926771219897,1.0019187499812447,0.07032569255640822
100000,5.0,2.0,57,2,249.6811745565083,0.9906755571031514,0.06737871725443267
100000,5.0,2.0,58,2,290.4099440316246,0.9890099298494536,0.06535088038889719
100000,5.0,2.0,59,1,172.52344954562136,1.0029664484609715,0.07272793611487298
100000,5.0,2.0,60,2,253.89425977134033,0.9954318918347576,0.06721796226815596
100000,5.0,2.0,61,2,521.4503140945798,0.9966088066795454,0.05822050475186077
100000,5.0,2.0,62,2,426.0845540665818,1.0025954602448781,0.06069313872213236
100000,5.0,2.0,63,2,198.55351640056006,0.9951435334714309,0.07060171282800631
100000,5.0,2.0,64,3,2867.3233050890303,0.9985385798459265,0.04141820237178138
100000,5.0,2.0,65,2,241.33387700401798,1.0051596205462343,0.06803571569162276
100000,5.0,2.0,66,2,309.3968088484648,1.0055712990879524,0.06474302940642374
100000,5.0,2.0,67,1,183.03101763601023,0.9968446339195243,0.07178507609256082
100000,5.0,2.0,68,2,214.46669439501875,0.9950853934847205,0.06952063135999798
100000,5.0,2.0,69,1,181.11577661946237,1.0052192902782322,0.07205672430198008
100000,5.0,2.0,70,2,245.0809317187183,0.9935195816040413,0.06766856870259903
100000,5.0,2.0,71,2,413.76049362596444,0.9997601353776389,0.061015892430327595
100000,5.0,2.0,72,2,554.3584975385463,1.0037436167637206,0.05759436923998992
100000,5.0,2.0,73,1,168.7677961356999,0.9968298037168546,0.07295917187695172
100000,5.0,2.0,74,2,233.18597994945802,1.0049094609769642,0.06850125193905841
100000,5.0,2.0,75,2,253.49658866546616,1.004286270637478,0.06735823366214731
100000,5.0,2.0,76,2,424.9664033232664,1.004608634558793,0.06074941088397791
100000,5.0,2.0,77,3,6338.450702978641,1.0013849116717504,0.035362030480383916
100000,5.0,2.0,78,2,327.0081871120505,0.999690559991936,0.06395507342875825
100000,5.0,2.0,79,3,7567.737388075705,1.0049106389953597,0.03415433918790889
100000,5.0,2.0,80,4,16206.730855578144,0.9987476215844945,0.029293123090262215
100000,5.0,2.0,81,3,6958.666926069762,1.0067161026748892,0.034744798871198884
100000,5.0,2.0,82,1,206.98162148743293,0.9950989556923842,0.07001651751232436
100000,5.0,2.0,83,2,385.2647875601475,1.0049031808280666,0.06195645915268895
100000,5.0,2.0,84,2,262.11241651778596,0.9981365168766766,0.06682732524735892
100000,5.0,2.0,85,3,2362.660120841546,1.0088011392711027,0.043141423544583384
100000,5.0,2.0,86,2,189.1578913365597,1.0036682017843608,0.07141126873507975
100000,5.0,2.0,87,1,197.48216232270227,1.0052339996239903,0.07082090430575862
100000,5.0,2.0,88,5,42260.61396772659,1.0038217646422305,0.02420793641557743
100000,5.0,2.0,89,1,159.8536265615625,0.9988232124271443,0.07378478829334428
100000,5.0,2.0,90,2,297.93085956073435,1.001693989005725,0.06518347725696944
100000,5.0,2.0,91,2,227.3532389781424,1.0032596084320484,0.06882655707149167
100000,5.0,2.0,92,2,269.26675052844206,1.0060523055971622,0.066573467074813
100000,5.0,2.0,93,2,392.6877246017064,0.9995007895991361,0.061653931005851696
100000,5.0,2.0,94,1,174.3987525560733,0.9947581934002313,0.07245167645234211
100000,5.0,2.0,95,1,169.81633978957188,0.9977818285326485,0.07288276355339698
100000,5.0,2.0,96,2,327.77921757410587,1.0013554748155298,0.06394623529383636
100000,5.0,2.0,97,2,338.93402288121223,1.0027384476143548,0.06353720540008029
100000,5.0,2.0,98,1,205.08642922685732,0.9955254744265496,0.07015145767868529
100000,5.0,2.0,99,2,305.5476214339396,1.005751879375917,0.06490766678589655
100000,5.0,2.0,100,2,341.8188887461416,0.9942867135668922,0.06332230634581412
100000,0.5,0.5,1,4,28714.774692087685,1.0002867921802376,0.026134694822080456
100000,0.5,0.5,2,4,31642.552956784803,0.9986514803936121,0.025623715031732528
100000,0.5,0.5,3,4,29093.603894478125,0.9951188485119733,0.026039287398861174
100000,0.5,0.5,4,5,67319.6016906303,1.0009523174457162,0.022042861871094884
100000,0.5,0.5,5,4,26981.980967212345,1.0031356260536128,0.02647712181065198
100000,0.5,0.5,6,5,94909.74232747848,0.999696102817959,0.020574299132955224
100000,0.5,0.5,7,4,27651.144908081387,0.9996054151480736,0.026329141908280364
100000,0.5,0.5,8,5,41416.10453490017,0.9933042593461188,0.02425471739523914
100000,0.5,0.5,9,4,29401.73150634821,1.007271420862136,0.026047636932507483
100000,0.5,0.5,10,5,30873.760681395714,0.9966206876550437,0.02573959337413016
100000,0.5,0.5,11,4,27669.28136884225,0.9964395155094263,0.026308992752060136
100000,0.5,0.5,12,4,35771.00096249836,0.9943889107404636,0.024981507649586985
100000,0.5,0.5,13,4,38949.2694076445,1.0057974460495633,0.024615907507635017
100000,0.5,0.5,14,5,52683.53443743444,1.007350659230095,0.023180071072208815
100000,0.5,0.5,15,4,29022.755609863692,1.0030873506265798,0.026093577772670344
100000,0.5,0.5,16,4,28295.50418570425,0.9958537606374843,0.026188416242573623
100000,0.5,0.5,17,4,31280.573467336268,1.0034194420800495,0.025707223296546327
100000,0.5,0.5,18,5,41356.962179350005,1.0067988720643928,0.024327216871443565
100000,0.5,0.5,19,4,34347.51416891106,1.00815863467203,0.025254589950263178
100000,0.5,0.5,20,4,31354.1883658161,1.0009351418873236,0.025682404607565355
100000,0.5,0.5,21,4,30931.22995147552,1.0029473417858092,0.025762606330819202
100000,0.5,0.5,22,4,41284.54380998196,0.9987509615073914,0.02429671463608164
100000,0.5,0.5,23,4,30852.929989618653,0.9939525943871517,0.025729269764964938
100000,0.5,0.5,24,4,28155.756248520112,0.9910745680736055,0.02618915197690225
100000,0.5,0.5,25,4,31081.58611687185,0.9960545812964052,0.02570215875179081
100000,0.5,0.5,26,5,54956.34194857403,0.992995637504391,0.022919203120993655
100000,0.5,0.5,27,4,31644.90901540009,1.0016057866336803,0.02563847583891116
100000,0.5,0.5,28,5,56188.94330552528,0.9951964493325252,0.022827859950972324
100000,0.5,0.5,29,4,32110.730862502456,0.9898256473901074,0.025503237264522548
100000,0.5,0.5,30,4,26320.783568288804,0.989345172480347,0.02653526406469042
100000,0.5,0.5,31,5,64542.83511855759,1.0017949564569217,0.022233087100018055
100000,0.5,0.5,32,4,28892.936861421786,0.9938175103406729,0.02606853348040923
100000,0.5,0.5,33,4,30561.10082196365,0.9956789765353269,0.02578716965951263
100000,0.5,0.5,34,4,26953.40821757653,0.9964571592541791,0.026447376478573335
100000,0.5,0.5,35,4,35982.875091221846,1.0046276874677789,0.02500319254073419
100000,0.5,0.5,36,4,27281.750254955936,0.994956764591941,0.026375457706249366
100000,0.5,0.5,37,5,40380.01979857024,1.0011643859172565,0.024416385982372748
100000,0.5,0.5,38,5,48004.51307480236,1.00583287876599,0.023608172002636294
100000,0.5,0.5,39,4,30414.454590774232,1.0045164819253554,0.02585764779650752
100000,0.5,0.5,40,4,29201.671597160243,0.9993500603094448,0.026042075578203743
100000,0.5,0.5,41,4,27833.448486764344,0.9976219976760172,0.02628411802897964
100000,0.5,0.5,42,4,33681.29236819786,1.0003696773191662,0.025314418945035465
100000,0.5,0.5,43,4,26828.686334320537,0.9974984944317734,0.026477451247219466
100000,0.5,0.5,44,4,26983.366765582654,0.9989176574115624,0.0264545464142472
100000,0.5,0.5,45,4,28067.26901059001,0.9998918937096832,0.026252108283009775
100000,0.5,0.5,46,4,30152.142922099887,1.003340339458249,0.025896413853693442
100000,0.5,0.5,47,4,33471.38452911473,0.9985325360940847,0.025336773995920263
100000,0.5,0.5,48,4,30188.17285353539,1.0018136244178313,0.02588234548522588
100000,0.5,0.5,49,5,37161.60862047276,0.9996703809562886,0.024817959572819903
100000,0.5,0.5,50,5,39926.42224908375,1.0044887506053848,0.024487843737459197
100000,0.5,0.5,51,4,27650.128120793008,0.999496285233821,0.026328760631901503
100000,0.5,0.5,52,4,31450.42464958349,0.9931100814445943,0.02562641082881613
100000,0.5,0.5,53,4,31477.592132367805,0.9977928923997693,0.02564610342331459
100000,0.5,0.5,54,5,57381.96904866842,0.9951020581688556,0.02273170672867073
100000,0.5,0.5,55,5,31481.267024162502,1.0072166467790231,0.02569376497552813
100000,0.5,0.5,56,4,30354.910960643498,1.0049755078184854,0.025870147909728317
100000,0.5,0.5,57,4,30244.59872590211,0.9940904612827252,0.025832665761265524
100000,0.5,0.5,58,5,47566.61690476899,1.0028605072812213,0.023637484761745146
100000,0.5,0.5,59,4,32109.294644094156,1.0066268195764585,0.025589461998031214
100000,0.5,0.5,60,4,29683.133629065574,1.0012182563195817,0.025966738921781016
100000,0.5,0.5,61,4,33295.33029831902,1.0067926463215422,0.025405336423311536
100000,0.5,0.5,62,4,28825.070752945714,1.0001678472121167,0.0261140427221469
100000,0.5,0.5,63,4,29494.461347555873,1.0037707035053367,0.026013118435207865
100000,0.5,0.5,64,4,29822.164669754857,0.9977272951746039,0.02592436615510094
100000,0.5,0.5,65,4,36110.55874311153,0.9987108445374759,0.02495598525367781
100000,0.5,0.5,66,5,32334.006558730016,0.9915234691146597,0.02547664902408965
100000,0.5,0.5,67,4,29225.487351279182,0.9952310857788762,0.026016330617548836
100000,0.5,0.5,68,4,30836.54211875898,1.0067049906783379,0.02579769588354153
100000,0.5,0.5,69,4,29483.69321708056,0.9987217262234688,0.025988794297324633
100000,0.5,0.5,70,5,33778.537684432384,0.9945894520554095,0.02527052181281095
100000,0.5,0.5,71,4,32332.67191748362,1.0005060429530408,0.025522853813893628
100000,0.5,0.5,72,4,28709.244072110945,0.9967024001942887,0.02611694402138339
100000,0.5,0.5,73,5,52280.226619128436,0.9964290080096079,0.023165164525069764
100000,0.5,0.5,74,4,33427.63199651309,1.0011812306063186,0.025356833924890836
100000,0.5,0.5,75,4,29708.864924783946,1.0040856595288274,0.02597709304498623
100000,0.5,0.5,76,4,29740.136522993835,1.0087820611369607,0.025995877839087637
100000,0.5,0.5,77,4,28380.785906698737,1.0110160781090611,0.026251875612308143
100000,0.5,0.5,78,4,25967.369383289348,1.0031520698028007,0.026680955126710478
100000,0.5,0.5,79,4,34795.81424343599,0.9995881303026337,0.02514620352182871
100000,0.5,0.5,80,4,29969.821900633196,1.0012237153214023,0.025916896957803696
100000,0.5,0.5,81,4,26758.310329049094,0.9962175342669555,0.02648455668992513
100000,0.5,0.5,82,4,31642.220629924115,1.0003445217772284,0.025632451105467077
100000,0.5,0.5,83,5,84478.10044035391,0.9973558468504984,0.021049161899658258
100000,0.5,0.5,84,5,94356.03327649555,1.0010850600937495,0.020604110480203622
100000,0.5,0.5,85,4,27106.49189676051,0.9965938232830983,0.02641816109170991
100000,0.5,0.5,86,4,32882.98459068911,1.0046149219626492,0.0254577072488104
100000,0.5,0.5,87,4,29017.308871893525,0.9941081055893363,0.026047671451649764
100000,0.5,0.5,88,5,55783.08006717577,0.9940251667731943,0.022855597898120163
100000,0.5,0.5,89,5,53452.044798034556,1.0018350340646665,0.023087663664407516
100000,0.5,0.5,90,4,28246.024706928678,1.0052207328276446,0.026246683206836638
100000,0.5,0.5,91,5,39942.042221596144,0.9973029042935023,0.024450794317619002
100000,0.5,0.5,92,5,80338.8526520334,0.996359825533445,0.021257477370808294
100000,0.5,0.5,93,4,27186.11349044841,1.0117070692555683,0.026482265828026312
100000,0.5,0.5,94,5,25796.630972225346,0.99220199546676,0.02665759894751475
100000,0.5,0.5,95,4,28354.529146879777,0.9984185114085015,0.026190973781703673
100000,0.5,0.5,96,5,67441.33349414842,1.0022512900376024,0.022040614766601293
100000,0.5,0.5,97,5,59008.23036952337,0.9925361268840931,0.02259333570892477
100000,0.5,0.5,98,4,33797.88138566287,0.9938526211439785,0.025263883550757368
100000,0.5,0.5,99,5,60413.91418306488,0.9998603382618549,0.0225202953693879
100000,0.5,0.5,100,5,50524.10797201633,1.009143596889111,0.023383228400311377
